
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[7]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3184	0.0042	0.0064		20.000
React[8]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3184	0.0042	0.0064		20.000
React[9]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3184	0.0042	0.0064		20.000
React[10]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3183	0.0042	0.0064		20.000
React[11]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3183	0.0042	0.0064		20.000
React[12]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3183	0.0042	0.0064		20.000
React[13]	220.0	-43.2	0.2660	0.725	1.00	3000.		0.3182	0.0042	0.0064		20.000
React[14]	220.0	-43.2	0.2660	0.726	1.00	3000.		0.3178	0.0042	0.0064		20.000
React[15]	220.0	-43.2	0.2660	0.726	1.00	3000.		0.3171	0.0042	0.0064		20.000
React[16]	220.0	-43.2	0.2660	0.727	1.00	3000.		0.3151	0.0042	0.0064		20.000
React[17]	220.0	-43.2	0.2660	0.730	1.00	3000.		0.3102	0.0042	0.0064		20.000
React[18]	220.0	-43.2	0.2660	0.738	1.00	3000.		0.2980	0.0042	0.0064		20.000
React[19]	220.0	-43.2	0.2660	0.759	1.00	3000.		0.2674	0.0042	0.0064		20.000
React[20]	220.0	-43.2	0.2660	0.815	1.00	3000.		0.1910	0.0042	0.0064		20.000
============================================================================================================
2018-07-18 15:27:23 - Function time
Elapsed time: 0:00:06
Total time:   0:00:30
============================================================================================================
Iteration Count: 11


> Working on PR ratio = 0.40
------------------------------------------------------------------------------------------------------------
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[1]	220.0	-43.2	0.2660	0.638	1.00	3000.		0.7163	0.0038	0.0025		20.000
React[2]	220.0	-43.2	0.2660	0.638	1.00	3000.		0.7163	0.0061	0.0041		20.000
React[3]	220.0	-43.2	0.2660	0.638	1.00	3000.		0.7163	0.0075	0.0050		20.000
React[4]	220.0	-43.2	0.2660	0.638	1.00	3000.		0.7163	0.0083	0.0055		20.000
React[5]	220.0	-43.2	0.2660	0.638	1.00	3000.		0.7162	0.0088	0.0059		20.000
